Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1340803,-,-,-,42.33,-71.02,-5,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2017,1,1,0,30,0,0,0,0,0,0,6,2,158.73,0,0.045,1.1,1.49,220.10000000000002,100,2,1010,0.0000,0.0000,N/A
2017,1,1,1,30,0,0,0,0,0,0,6,2,151.25,0,0.045,1,1.449,220.9,100,2,1010,0.0000,0.0000,N/A
2017,1,1,2,30,0,0,0,0,0,0,8,1,141.23,0,0.045,1,1.3880000000000001,220.70000000000002,99.27,2,1010,0.0000,0.0000,N/A
2017,1,1,3,30,0,0,0,0,0,0,8,1,130.35,0,0.045,1,1.302,222.9,98.36,2,1010,0.0000,0.0000,N/A
2017,1,1,4,30,0,0,0,0,0,0,8,1,119.28,0,0.045,1,1.174,227.4,98.10000000000001,2,1010,0.0000,0.0000,N/A
2017,1,1,5,30,0,0,0,0,0,0,4,1,108.38,0,0.045,1,1.02,235.20000000000002,100,2,1010,0.0000,0.0000,N/A
2017,1,1,6,30,0,0,0,0,0,0,1,1,97.92,0,0.045,1,0.861,246,100,1,1010,0.0000,0.0000,N/A
2017,1,1,7,30,17,0,17,14,112,17,4,1,88.21000000000001,4,0.045,1,0.718,256.40000000000003,100,1,1010,0.0000,0.0000,N/A
2017,1,1,8,30,51,534,147,51,534,147,0,1,79.63,0,0.045,0.9,0.617,264.6,96.87,2,1010,7.0065,5.3416,N/A
2017,1,1,9,30,65,729,283,65,729,283,8,1,72.61,4,0.045,1,0.579,262.90000000000003,91.60000000000001,3,1010,14.1443,10.9135,N/A
2017,1,1,10,30,71,813,380,71,813,380,1,0,67.7,0,0.045,1.1,0.585,270.2,85.99,4,1010,19.8438,15.4073,N/A
2017,1,1,11,30,74,841,424,74,841,424,1,0,65.4,0,0.045,1.2000000000000002,0.595,274.7,74.57000000000001,4,1010,22.5481,17.5449,N/A
2017,1,1,12,30,73,837,414,73,837,414,1,0,65.99,0,0.045,1.2000000000000002,0.59,276.5,72.97,4,1010,21.9174,17.0454,N/A
2017,1,1,13,30,67,800,349,67,800,349,1,0,69.39,0,0.045,1.1,0.5740000000000001,280,77.09,4,1010,17.9636,13.9213,N/A
2017,1,1,14,30,56,707,237,56,707,237,1,0,75.21000000000001,0,0.045,1,0.554,282.8,76.94,3,1020,11.5682,8.8869,N/A
2017,1,1,15,30,35,500,97,35,500,97,1,0,82.92,0,0.045,0.9,0.527,283.1,84.03,2,1020,0.0000,0.0000,N/A
2017,1,1,16,30,0,0,0,0,0,0,1,0,92.01,0,0.045,0.9,0.5,283.8,94.89,0,1020,0.0000,0.0000,N/A
2017,1,1,17,30,0,0,0,0,0,0,1,-1,102.06,0,0.045,0.9,0.47900000000000004,286.40000000000003,92.48,0,1020,0.0000,0.0000,N/A
2017,1,1,18,30,0,0,0,0,0,0,1,-1,112.72,0,0.045,0.8,0.464,288.5,89.47,0,1020,0.0000,0.0000,N/A
2017,1,1,19,30,0,0,0,0,0,0,1,-1,123.73,0,0.045,0.8,0.455,288.40000000000003,86.59,0,1020,0.0000,0.0000,N/A
2017,1,1,20,30,0,0,0,0,0,0,1,-2,134.77,0,0.045,0.9,0.457,291.8,89.88,-1,1020,0.0000,0.0000,N/A
2017,1,1,21,30,0,0,0,0,0,0,0,-2,145.41,0,0.045,0.9,0.468,298.40000000000003,87.19,-1,1020,0.0000,0.0000,N/A
2017,1,1,22,30,0,0,0,0,0,0,1,-3,154.68,0,0.045,0.9,0.481,305.40000000000003,91.87,-1,1020,0.0000,0.0000,N/A
2017,1,1,23,30,0,0,0,0,0,0,4,-3,160.20000000000002,0,0.045,0.8,0.497,307.1,90.60000000000001,-1,1030,0.0000,0.0000,N/A
2017,1,2,0,30,0,0,0,0,0,0,1,-3,158.69,0,0.045,0.8,0.517,302.5,83.54,-1,1030,0.0000,0.0000,N/A
2017,1,2,1,30,0,0,0,0,0,0,1,-3,151.25,0,0.045,0.8,0.538,302.1,82.96000000000001,-1,1030,0.0000,0.0000,N/A
2017,1,2,2,30,0,0,0,0,0,0,1,-3,141.26,0,0.045,0.8,0.56,309.6,82.36,-1,1030,0.0000,0.0000,N/A
2017,1,2,3,30,0,0,0,0,0,0,8,-3,130.39000000000001,0,0.045,0.8,0.583,308.5,81.39,-1,1030,0.0000,0.0000,N/A
2017,1,2,4,30,0,0,0,0,0,0,8,-3,119.31,0,0.045,0.8,0.613,307.70000000000005,80.47,-1,1030,0.0000,0.0000,N/A
2017,1,2,5,30,0,0,0,0,0,0,8,-3,108.4,0,0.045,0.8,0.659,321.3,81.05,-1,1030,0.0000,0.0000,N/A
2017,1,2,6,30,0,0,0,0,0,0,8,-3,97.94,0,0.045,0.7000000000000001,0.711,341.20000000000005,81.72,-1,1030,0.0000,0.0000,N/A
2017,1,2,7,30,6,0,6,14,195,20,8,-3,88.22,4,0.045,0.5,0.747,355,77.96000000000001,0,1030,0.0000,0.0000,N/A
2017,1,2,8,30,52,0,52,45,589,151,8,-2,79.61,4,0.045,0.30000000000000004,0.761,5.2,82.23,0,1030,2.4785,1.8896,N/A
2017,1,2,9,30,97,0,97,60,746,283,8,-2,72.58,4,0.045,0.2,0.779,17,73.76,2,1030,4.8494,3.7419,N/A
2017,1,2,10,30,156,228,243,67,816,378,8,-2,67.64,0,0.045,0.30000000000000004,0.8230000000000001,96.2,67.86,3,1030,12.6959,9.8581,N/A
2017,1,2,11,30,171,271,284,71,838,421,8,-2,65.31,0,0.045,0.4,0.903,116.30000000000001,64.85,4,1030,15.1132,11.7606,N/A
2017,1,2,12,30,175,99,216,70,826,407,8,-1,65.88,0,0.045,0.4,1.037,128,67.6,4,1030,11.4449,8.9016,N/A
2017,1,2,13,30,150,116,191,65,778,340,6,0,69.27,4,0.045,0.4,1.218,131.9,71.36,4,1030,9.8415,7.6279,N/A
2017,1,2,14,30,103,100,129,54,683,230,8,0,75.08,4,0.045,0.6000000000000001,1.3920000000000001,128,83.85000000000001,3,1030,6.3037,4.8437,N/A
2017,1,2,15,30,45,61,52,34,475,94,8,0,82.78,4,0.045,0.8,1.518,117.60000000000001,90.04,2,1030,0.0000,0.0000,N/A
2017,1,2,16,30,0,0,0,0,0,0,8,0,91.87,0,0.045,0.8,1.591,110.10000000000001,93.19,2,1030,0.0000,0.0000,N/A
2017,1,2,17,30,0,0,0,0,0,0,8,0,101.91,0,0.045,0.8,1.617,105,94.96000000000001,2,1030,0.0000,0.0000,N/A
2017,1,2,18,30,0,0,0,0,0,0,8,0,112.58,1,0.045,0.7000000000000001,1.617,107.10000000000001,96.54,2,1030,0.0000,0.0000,N/A
2017,1,2,19,30,0,0,0,0,0,0,4,0,123.59,0,0.045,0.7000000000000001,1.614,113.5,98.33,2,1030,0.0000,0.0000,N/A
2017,1,2,20,30,0,0,0,0,0,0,4,1,134.63,0,0.045,0.7000000000000001,1.621,117.9,93.25,2,1020,0.0000,0.0000,N/A
2017,1,2,21,30,0,0,0,0,0,0,4,1,145.26,0,0.045,0.8,1.6300000000000001,119.2,95.36,2,1020,0.0000,0.0000,N/A
2017,1,2,22,30,0,0,0,0,0,0,8,1,154.54,0,0.045,0.9,1.637,120.30000000000001,97.43,3,1020,0.0000,0.0000,N/A
2017,1,2,23,30,0,0,0,0,0,0,1,1,160.09,0,0.045,0.9,1.666,119,91.18,3,1020,0.0000,0.0000,N/A
2017,1,3,0,30,0,0,0,0,0,0,4,1,158.64000000000001,0,0.045,0.9,1.722,112.5,91.96000000000001,3,1020,0.0000,0.0000,N/A
2017,1,3,1,30,0,0,0,0,0,0,4,1,151.25,0,0.045,0.9,1.7830000000000001,108,93.11,3,1020,0.0000,0.0000,N/A
2017,1,3,2,30,0,0,0,0,0,0,8,2,141.28,0,0.045,0.9,1.837,104.60000000000001,93.77,3,1020,0.0000,0.0000,N/A
2017,1,3,3,30,0,0,0,0,0,0,8,2,130.41,0,0.045,0.9,1.899,99.7,94.13,3,1020,0.0000,0.0000,N/A
2017,1,3,4,30,0,0,0,0,0,0,8,2,119.34,0,0.045,0.9,1.968,94.9,95.02,3,1020,0.0000,0.0000,N/A
2017,1,3,5,30,0,0,0,0,0,0,8,2,108.42,0,0.045,0.9,2.029,90.7,96.74000000000001,4,1020,0.0000,0.0000,N/A
2017,1,3,6,30,0,0,0,0,0,0,8,2,97.95,0,0.045,0.9,2.089,90.2,97.86,4,1020,0.0000,0.0000,N/A
2017,1,3,7,30,5,0,5,15,57,16,8,2,88.22,1,0.045,1,2.144,91.80000000000001,99.25,4,1020,0.0000,0.0000,N/A
2017,1,3,8,30,42,0,42,60,400,133,8,3,79.59,4,0.045,1,2.201,94.4,94.52,4,1020,2.0018,1.5262,N/A
2017,1,3,9,30,81,0,81,84,566,254,6,3,72.53,4,0.045,1,2.267,95,96.2,4,1010,4.0514,3.1264,N/A
2017,1,3,10,30,22,0,22,101,629,341,8,3,67.57000000000001,0,0.045,1,2.333,94.60000000000001,97.64,4,1010,1.1501,0.8931,N/A
2017,1,3,11,30,116,0,116,112,640,380,6,3,65.22,0,0.045,1.1,2.384,91.60000000000001,98.9,4,1010,6.1772,4.8072,N/A
2017,1,3,12,30,83,0,83,111,631,370,6,3,65.77,0,0.045,1.2000000000000002,2.434,89.5,99.83,4,1010,4.4015,3.4238,N/A
2017,1,3,13,30,62,0,62,102,577,308,6,4,69.14,4,0.045,1.2000000000000002,2.512,86.30000000000001,100,5,1010,3.1982,2.4793,N/A
2017,1,3,14,30,41,0,41,85,456,204,6,4,74.94,4,0.045,1.2000000000000002,2.605,82.7,100,5,1010,2.0060,1.5417,N/A
2017,1,3,15,30,16,0,16,50,234,80,6,4,82.64,4,0.045,1.3,2.673,81.60000000000001,98.15,5,1000,0.0000,0.0000,N/A
2017,1,3,16,30,0,0,0,0,0,0,6,4,91.72,0,0.045,1.4000000000000001,2.73,77.2,99.5,5,1000,0.0000,0.0000,N/A
2017,1,3,17,30,0,0,0,0,0,0,8,4,101.77,0,0.045,1.5,2.811,72.5,100,5,1000,0.0000,0.0000,N/A
2017,1,3,18,30,0,0,0,0,0,0,8,4,112.44,1,0.045,1.4000000000000001,2.919,72.4,100,6,1000,0.0000,0.0000,N/A
