Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1340803,-,-,-,42.33,-71.02,-5,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2015,1,1,0,30,0,0,0,0,0,0,4,-8,158.75,0,0.045,0.8,0.326,230.4,73.93,-5,1010,0.0000,0.0000,N/A
2015,1,1,1,30,0,0,0,0,0,0,7,-8,151.24,0,0.045,0.8,0.342,223.20000000000002,77.38,-5,1010,0.0000,0.0000,N/A
2015,1,1,2,30,0,0,0,0,0,0,4,-8,141.22,0,0.045,0.8,0.343,219.8,78.76,-5,1010,0.0000,0.0000,N/A
2015,1,1,3,30,0,0,0,0,0,0,1,-7,130.34,0,0.045,0.9,0.325,225.9,79.81,-5,1010,0.0000,0.0000,N/A
2015,1,1,4,30,0,0,0,0,0,0,4,-7,119.26,0,0.045,0.9,0.301,233.5,80.28,-5,1010,0.0000,0.0000,N/A
2015,1,1,5,30,0,0,0,0,0,0,1,-7,108.36,0,0.045,0.9,0.293,238.8,79.88,-5,1010,0.0000,0.0000,N/A
2015,1,1,6,30,0,0,0,0,0,0,1,-8,97.91,0,0.045,0.9,0.302,244.10000000000002,79.38,-5,1010,0.0000,0.0000,N/A
2015,1,1,7,30,14,217,20,14,217,20,1,-8,88.21000000000001,0,0.045,0.9,0.32,247.60000000000002,73.28,-4,1010,0.0000,0.0000,N/A
2015,1,1,8,30,45,618,156,45,618,156,4,-8,79.63,4,0.045,0.9,0.353,245.9,67.69,-3,1010,7.4355,5.6687,N/A
2015,1,1,9,30,60,770,290,60,770,290,0,-8,72.63,0,0.045,1,0.398,245.9,61.050000000000004,-2,1010,14.4915,11.1810,N/A
2015,1,1,10,30,111,524,310,66,844,386,4,-8,67.73,0,0.045,1.1,0.444,244,55.2,-1,1010,16.1843,12.5656,N/A
2015,1,1,11,30,68,869,429,68,869,429,1,-8,65.44,0,0.045,1.1,0.47900000000000004,238.3,51.57,0,1010,22.8071,17.7458,N/A
2015,1,1,12,30,115,558,342,68,859,417,4,-8,66.04,0,0.045,1.1,0.485,233.10000000000002,52.76,0,1010,18.0987,14.0749,N/A
2015,1,1,13,30,89,585,295,65,817,352,4,-8,69.45,0,0.045,1.1,0.448,229.20000000000002,54.65,0,1010,15.1761,11.7602,N/A
2015,1,1,14,30,55,718,238,55,718,238,0,-7,75.28,0,0.045,1,0.428,228,57.11,0,1010,11.6101,8.9179,N/A
2015,1,1,15,30,35,493,95,35,493,95,0,-6,82.99,0,0.045,1,0.452,229.3,60.46,0,1010,0.0000,0.0000,N/A
2015,1,1,16,30,0,0,0,0,0,0,1,-5,92.08,0,0.045,1,0.492,227.70000000000002,68.98,-1,1010,0.0000,0.0000,N/A
2015,1,1,17,30,0,0,0,0,0,0,4,-5,102.13,0,0.045,1,0.5730000000000001,227.8,72.01,-1,1010,0.0000,0.0000,N/A
2015,1,1,18,30,0,0,0,0,0,0,7,-4,112.79,0,0.045,1,0.679,230.3,75.04,-1,1010,0.0000,0.0000,N/A
2015,1,1,19,30,0,0,0,0,0,0,0,-4,123.8,0,0.045,0.9,0.76,231.5,78.46000000000001,-1,1010,0.0000,0.0000,N/A
2015,1,1,20,30,0,0,0,0,0,0,0,-3,134.84,0,0.045,0.9,0.807,232.60000000000002,80.67,-1,1010,0.0000,0.0000,N/A
2015,1,1,21,30,0,0,0,0,0,0,0,-3,145.48,0,0.045,0.9,0.833,231.10000000000002,82.06,-1,1010,0.0000,0.0000,N/A
2015,1,1,22,30,0,0,0,0,0,0,1,-3,154.74,0,0.045,0.9,0.844,230.9,83.06,-1,1010,0.0000,0.0000,N/A
2015,1,1,23,30,0,0,0,0,0,0,0,-3,160.26,0,0.045,1,0.834,235.4,83.43,-1,1010,0.0000,0.0000,N/A
2015,1,2,0,30,0,0,0,0,0,0,4,-3,158.71,0,0.045,1,0.802,237.9,84.11,-1,1010,0.0000,0.0000,N/A
2015,1,2,1,30,0,0,0,0,0,0,4,-3,151.25,0,0.045,1,0.766,239.9,84.8,-1,1010,0.0000,0.0000,N/A
2015,1,2,2,30,0,0,0,0,0,0,0,-3,141.25,0,0.045,1,0.735,244.60000000000002,84.86,-1,1010,0.0000,0.0000,N/A
2015,1,2,3,30,0,0,0,0,0,0,0,-3,130.37,0,0.045,0.9,0.71,248,90.92,-1,1010,0.0000,0.0000,N/A
2015,1,2,4,30,0,0,0,0,0,0,0,-3,119.3,0,0.045,0.9,0.6930000000000001,246.3,90.57000000000001,-1,1010,0.0000,0.0000,N/A
2015,1,2,5,30,0,0,0,0,0,0,4,-3,108.39,0,0.045,0.9,0.687,242.4,83.8,-1,1010,0.0000,0.0000,N/A
2015,1,2,6,30,0,0,0,0,0,0,0,-3,97.93,0,0.045,0.9,0.683,240.4,83.56,-1,1010,0.0000,0.0000,N/A
2015,1,2,7,30,14,144,19,14,144,19,0,-3,88.22,0,0.045,0.9,0.667,239.5,77.87,0,1010,0.0000,0.0000,N/A
2015,1,2,8,30,53,527,148,53,527,148,1,-3,79.62,0,0.045,0.9,0.642,239.4,79.22,0,1010,7.0542,5.3780,N/A
2015,1,2,9,30,72,693,279,72,693,279,0,-2,72.60000000000001,0,0.045,1,0.626,243.60000000000002,75.96000000000001,1,1010,13.9457,10.7604,N/A
2015,1,2,10,30,79,782,376,79,782,376,4,-2,67.67,4,0.045,1.1,0.627,246.9,72.26,2,1010,19.6398,15.2494,N/A
2015,1,2,11,30,177,220,268,88,791,418,4,-2,65.36,0,0.045,1.2000000000000002,0.633,258.1,70.12,2,1010,14.2564,11.0934,N/A
2015,1,2,12,30,129,492,330,92,766,404,4,-3,65.94,0,0.045,1.2000000000000002,0.631,268.1,68.34,2,1010,17.4772,13.5927,N/A
2015,1,2,13,30,145,205,217,70,789,349,4,-3,69.33,0,0.045,1.2000000000000002,0.617,274.7,67.2,2,1010,11.1752,8.6611,N/A
2015,1,2,14,30,58,701,237,58,701,237,1,-3,75.15,0,0.045,1.1,0.599,278.90000000000003,71.04,1,1010,11.5742,8.8924,N/A
2015,1,2,15,30,36,495,98,36,495,98,0,-3,82.85000000000001,0,0.045,1.1,0.587,279.5,76.08,0,1020,0.0000,0.0000,N/A
2015,1,2,16,30,0,0,0,0,0,0,0,-3,91.94,0,0.045,1.1,0.58,278.40000000000003,76.51,0,1020,0.0000,0.0000,N/A
2015,1,2,17,30,0,0,0,0,0,0,0,-3,101.99000000000001,0,0.045,1,0.5720000000000001,279,76.67,0,1020,0.0000,0.0000,N/A
2015,1,2,18,30,0,0,0,0,0,0,0,-3,112.65,0,0.045,1,0.5640000000000001,282.7,75.92,0,1020,0.0000,0.0000,N/A
2015,1,2,19,30,0,0,0,0,0,0,0,-3,123.66,0,0.045,0.9,0.556,288.6,75.04,0,1020,0.0000,0.0000,N/A
2015,1,2,20,30,0,0,0,0,0,0,4,-4,134.7,0,0.045,0.8,0.546,294.1,79.14,-1,1020,0.0000,0.0000,N/A
2015,1,2,21,30,0,0,0,0,0,0,0,-4,145.34,0,0.045,0.8,0.532,299.40000000000003,82.17,-1,1020,0.0000,0.0000,N/A
2015,1,2,22,30,0,0,0,0,0,0,4,-5,154.61,0,0.045,0.8,0.517,303.7,78.22,-2,1020,0.0000,0.0000,N/A
2015,1,2,23,30,0,0,0,0,0,0,7,-5,160.15,0,0.045,0.7000000000000001,0.505,310.1,80.86,-3,1030,0.0000,0.0000,N/A
2015,1,3,0,30,0,0,0,0,0,0,7,-6,158.67000000000002,0,0.045,0.7000000000000001,0.502,320.1,82.8,-3,1030,0.0000,0.0000,N/A
2015,1,3,1,30,0,0,0,0,0,0,7,-7,151.25,0,0.045,0.7000000000000001,0.511,328.70000000000005,78.93,-4,1030,0.0000,0.0000,N/A
2015,1,3,2,30,0,0,0,0,0,0,7,-7,141.27,0,0.045,0.7000000000000001,0.525,337.20000000000005,76.29,-4,1030,0.0000,0.0000,N/A
2015,1,3,3,30,0,0,0,0,0,0,7,-7,130.4,0,0.045,0.7000000000000001,0.536,349.40000000000003,80.2,-4,1030,0.0000,0.0000,N/A
2015,1,3,4,30,0,0,0,0,0,0,7,-8,119.33,0,0.045,0.7000000000000001,0.544,356.3,77.9,-5,1030,0.0000,0.0000,N/A
2015,1,3,5,30,0,0,0,0,0,0,7,-8,108.42,0,0.045,0.7000000000000001,0.559,358.40000000000003,76.43,-5,1030,0.0000,0.0000,N/A
2015,1,3,6,30,0,0,0,0,0,0,7,-8,97.95,0,0.045,0.6000000000000001,0.591,3.6,75.63,-5,1030,0.0000,0.0000,N/A
2015,1,3,7,30,14,0,14,14,225,21,7,-8,88.22,4,0.045,0.5,0.643,11.9,70.3,-4,1030,0.0000,0.0000,N/A
2015,1,3,8,30,65,197,100,44,612,154,7,-8,79.61,0,0.045,0.4,0.711,25,64.16,-3,1030,4.7663,3.6338,N/A
2015,1,3,9,30,99,385,215,59,754,285,7,-9,72.56,0,0.045,0.30000000000000004,0.802,37.4,54.64,-2,1030,10.7507,8.2956,N/A
2015,1,3,10,30,161,103,201,68,810,377,6,-10,67.61,0,0.045,0.2,0.928,53.900000000000006,52.75,-2,1030,10.5042,8.1565,N/A
2015,1,3,11,30,180,170,251,71,831,419,7,-10,65.27,0,0.045,0.2,1.068,86.7,49.67,-1,1030,13.3611,10.3975,N/A
2015,1,3,12,30,146,7,149,71,818,406,6,-9,65.83,0,0.045,0.30000000000000004,1.193,87.2,51.660000000000004,-1,1030,7.8979,6.1431,N/A
2015,1,3,13,30,119,0,119,69,760,339,6,-8,69.2,0,0.045,0.4,1.299,101.30000000000001,56.04,0,1030,6.1353,4.7558,N/A
2015,1,3,14,30,19,0,19,59,654,228,6,-7,75.01,0,0.045,0.5,1.411,112.2,62.82,0,1030,0.9290,0.7139,N/A
2015,1,3,15,30,20,0,20,38,423,92,6,-5,82.71000000000001,4,0.045,0.6000000000000001,1.559,109.60000000000001,71.69,-1,1030,0.0000,0.0000,N/A
2015,1,3,16,30,0,0,0,0,0,0,7,-4,91.8,0,0.045,0.7000000000000001,1.719,115.5,79.75,-1,1030,0.0000,0.0000,N/A
2015,1,3,17,30,0,0,0,0,0,0,6,-2,101.84,0,0.045,0.8,1.872,124.9,86.56,0,1030,0.0000,0.0000,N/A
2015,1,3,18,30,0,0,0,0,0,0,6,-1,112.51,0,0.045,0.9,2.027,124.30000000000001,86.9,0,1030,0.0000,0.0000,N/A
2015,1,3,19,30,0,0,0,0,0,0,6,-1,123.52,0,0.045,1,2.189,129.3,91.8,0,1030,0.0000,0.0000,N/A
2015,1,3,20,30,0,0,0,0,0,0,7,0,134.56,0,0.045,1,2.341,131,96.62,0,1020,0.0000,0.0000,N/A
2015,1,3,21,30,0,0,0,0,0,0,6,0,145.19,0,0.045,0.9,2.458,134,100,0,1020,0.0000,0.0000,N/A
2015,1,3,22,30,0,0,0,0,0,0,6,0,154.47,0,0.045,0.9,2.607,136.3,100,1,1020,0.0000,0.0000,N/A
2015,1,3,23,30,0,0,0,0,0,0,6,1,160.03,0,0.045,0.9,2.814,142.3,100,1,1020,0.0000,0.0000,N/A
